original_filename,resistance_phenotype,sequence_type,dataset_partition,bvbrc_id_extraido,gca_extraido
Kp_ertapenem_R_AR8507_573_83712_rgi.txt,Resistant,11,train,573.83712,
Kp_ertapenem_R_AR8509_573_83710_rgi.txt,Resistant,11,train,573.8371,
Kp_ertapenem_R_AR8512_573_83707_rgi.txt,Resistant,11,train,573.83707,
Kp_ertapenem_R_AR8514_573_83709_rgi.txt,Resistant,11,train,573.83709,
Kp_ertapenem_R_AR8518_573_83706_rgi.txt,Resistant,11,train,573.83706,
Kp_ertapenem_R_AR_0004_573_7028_rgi.txt,Resistant,258,train,573.7028,
Kp_ertapenem_R_AR_0005_573_7029_rgi.txt,Resistant,258,train,573.7029,
Kp_ertapenem_R_AR_0010_573_7025_rgi.txt,Resistant,461,train,573.7025,
Kp_ertapenem_R_AR_0034_573_7030_rgi.txt,Resistant,17,train,573.703,
Kp_ertapenem_R_AR_0039_573_7026_rgi.txt,Resistant,34,train,573.7026,
Kp_ertapenem_R_AR_0040_573_7031_rgi.txt,Resistant,147,validation,573.7031,
Kp_ertapenem_R_AR_0042_573_7022_rgi.txt,Resistant,1,validation,573.7022,
Kp_ertapenem_R_AR_0043_573_7023_rgi.txt,Resistant,244,train,573.7023,
Kp_ertapenem_R_AR_0044_573_7033_rgi.txt,Resistant,327,train,573.7033,
Kp_ertapenem_R_AR_0080_573_17927_rgi.txt,Resistant,1224,train,573.17927,
Kp_ertapenem_R_B1H_573_77937_rgi.txt,Resistant,11,train,573.77937,
Kp_ertapenem_R_B1L_573_77944_rgi.txt,Resistant,11,train,573.77944,
Kp_ertapenem_R_B2H_573_77942_rgi.txt,Resistant,11,train,573.77942,
Kp_ertapenem_R_B2L_573_77938_rgi.txt,Resistant,11,train,573.77938,
Kp_ertapenem_R_B3H_573_77935_rgi.txt,Resistant,11,train,573.77935,
Kp_ertapenem_R_B3L_573_77943_rgi.txt,Resistant,11,train,573.77943,
Kp_ertapenem_R_B4H_573_77936_rgi.txt,Resistant,11,train,573.77936,
Kp_ertapenem_R_B4L_573_77934_rgi.txt,Resistant,11,train,573.77934,
Kp_ertapenem_R_B5H_573_77974_rgi.txt,Resistant,11,train,573.77974,
Kp_ertapenem_R_B5L_573_77973_rgi.txt,Resistant,11,train,573.77973,
Kp_ertapenem_R_BER-5_573_77814_rgi.txt,Resistant,307,validation,573.77814,
Kp_ertapenem_R_BO-10_573_77793_rgi.txt,Resistant,1519,validation,573.77793,
Kp_ertapenem_R_BO-7_573_77796_rgi.txt,Resistant,101,validation,573.77796,
Kp_ertapenem_R_C027_573_36695_rgi.txt,Resistant,860,train,573.36695,
Kp_ertapenem_R_C029_573_36694_rgi.txt,Resistant,Unknown,validation,573.36694,
Kp_ertapenem_R_C034_573_36693_rgi.txt,Resistant,2,validation,573.36693,
Kp_ertapenem_R_C1H_573_77962_rgi.txt,Resistant,11,train,573.77962,
Kp_ertapenem_R_C1L_573_77972_rgi.txt,Resistant,11,train,573.77972,
Kp_ertapenem_R_C2H_573_77970_rgi.txt,Resistant,11,train,573.7797,
Kp_ertapenem_R_C2L_573_77969_rgi.txt,Resistant,11,train,573.77969,
Kp_ertapenem_R_C3H_573_77964_rgi.txt,Resistant,11,train,573.77964,
Kp_ertapenem_R_C3L_573_77967_rgi.txt,Resistant,11,train,573.77967,
Kp_ertapenem_R_C4H_573_77985_rgi.txt,Resistant,11,train,573.77985,
Kp_ertapenem_R_C4L_573_77959_rgi.txt,Resistant,11,train,573.77959,
Kp_ertapenem_R_C5H_573_77963_rgi.txt,Resistant,11,train,573.77963,
Kp_ertapenem_R_C5L_573_77981_rgi.txt,Resistant,11,train,573.77981,
Kp_ertapenem_R_CCBH6556_573_78861_rgi.txt,Resistant,340,train,573.78861,
Kp_ertapenem_R_CFI_131_KPC2_573_77431_rgi.txt,Resistant,258,train,573.77431,
Kp_ertapenem_R_CFI_141_KPC3_573_77423_rgi.txt,Resistant,258,train,573.77423,
Kp_ertapenem_R_CHURS_000952_573_79175_rgi.txt,Resistant,512,validation,573.79175,
Kp_ertapenem_R_CHURS_170942_573_79173_rgi.txt,Resistant,512,validation,573.79173,
Kp_ertapenem_R_CHURS_175691_573_79174_rgi.txt,Resistant,512,validation,573.79174,
Kp_ertapenem_R_CHURS_180130_573_79170_rgi.txt,Resistant,512,validation,573.7917,
Kp_ertapenem_R_CHURS_184677_573_79171_rgi.txt,Resistant,512,validation,573.79171,
Kp_ertapenem_R_CPE_E100_573_81117_rgi.txt,Resistant,281,train,573.81117,
Kp_ertapenem_R_CPE_E102_573_81118_rgi.txt,Resistant,281,train,573.81118,
Kp_ertapenem_R_CPE_E1046_573_81241_rgi.txt,Resistant,11,train,573.81241,
Kp_ertapenem_R_CPE_E1051_573_81240_rgi.txt,Resistant,16,train,573.8124,
Kp_ertapenem_R_CPE_E1119_573_81208_rgi.txt,Resistant,502,validation,573.81208,
Kp_ertapenem_R_CPE_E1131_573_81203_rgi.txt,Resistant,1665,train,573.81203,
Kp_ertapenem_R_CPE_E1135_573_81201_rgi.txt,Resistant,502,validation,573.81201,
Kp_ertapenem_R_CPE_E1140_573_81197_rgi.txt,Resistant,502,validation,573.81197,
Kp_ertapenem_R_CPE_E1184_573_81178_rgi.txt,Resistant,273,train,573.81178,
Kp_ertapenem_R_CPE_E1218_573_81167_rgi.txt,Resistant,11,train,573.81167,
Kp_ertapenem_R_CPE_E136_573_81107_rgi.txt,Resistant,11,train,573.81107,
Kp_ertapenem_R_CPE_E139_573_81106_rgi.txt,Resistant,20,train,573.81106,
Kp_ertapenem_R_CPE_E162_573_81096_rgi.txt,Resistant,792,train,573.81096,
Kp_ertapenem_R_CPE_E186_573_81093_rgi.txt,Resistant,20,train,573.81093,
Kp_ertapenem_R_CPE_E254_573_81084_rgi.txt,Resistant,323,train,573.81084,
Kp_ertapenem_R_CPE_E257_573_81083_rgi.txt,Resistant,20,train,573.81083,
Kp_ertapenem_R_CPE_E267_573_81081_rgi.txt,Resistant,20,train,573.81081,
Kp_ertapenem_R_CPE_E280_573_81079_rgi.txt,Resistant,323,train,573.81079,
Kp_ertapenem_R_CPE_E289_573_81078_rgi.txt,Resistant,37,train,573.81078,
Kp_ertapenem_R_CPE_E328_573_81062_rgi.txt,Resistant,17,train,573.81062,
Kp_ertapenem_R_CPE_E339_573_81059_rgi.txt,Resistant,20,train,573.81059,
Kp_ertapenem_R_CPE_E340_573_81057_rgi.txt,Resistant,20,train,573.81057,
Kp_ertapenem_R_CPE_E45_573_81135_rgi.txt,Resistant,23,train,573.81135,
Kp_ertapenem_R_CPE_E50_573_81137_rgi.txt,Resistant,23,train,573.81137,
Kp_ertapenem_R_CPE_E52_573_81134_rgi.txt,Resistant,1876,train,573.81134,
Kp_ertapenem_R_CPE_E57_573_81132_rgi.txt,Resistant,540,train,573.81132,
Kp_ertapenem_R_CPE_E67_573_81130_rgi.txt,Resistant,12,train,573.8113,
Kp_ertapenem_R_CPE_E73_573_81128_rgi.txt,Resistant,307,validation,573.81128,
Kp_ertapenem_R_CPE_E82_573_81123_rgi.txt,Resistant,11,train,573.81123,
Kp_ertapenem_R_CPE_E83_573_81121_rgi.txt,Resistant,11,train,573.81121,
Kp_ertapenem_R_CPE_E91_573_81120_rgi.txt,Resistant,86,train,573.8112,
Kp_ertapenem_R_CPE_E92_573_81119_rgi.txt,Resistant,86,train,573.81119,
Kp_ertapenem_R_CRE119_573_78117_rgi.txt,Resistant,11,train,573.78117,
Kp_ertapenem_R_CRKP-100_573_80737_rgi.txt,Resistant,11,train,573.80737,
Kp_ertapenem_R_CRKP-118_573_80735_rgi.txt,Resistant,11,train,573.80735,
Kp_ertapenem_R_CRKP-12_573_80768_rgi.txt,Resistant,11,train,573.80768,
Kp_ertapenem_R_CRKP-133_573_80731_rgi.txt,Resistant,11,train,573.80731,
Kp_ertapenem_R_CRKP-134_573_80730_rgi.txt,Resistant,11,train,573.8073,
Kp_ertapenem_R_CRKP-138_573_80729_rgi.txt,Resistant,11,train,573.80729,
Kp_ertapenem_R_CRKP-141_573_80727_rgi.txt,Resistant,294,validation,573.80727,
Kp_ertapenem_R_CRKP-146_573_80722_rgi.txt,Resistant,11,train,573.80722,
Kp_ertapenem_R_CRKP-147_573_80721_rgi.txt,Resistant,11,train,573.80721,
Kp_ertapenem_R_CRKP-19_573_80765_rgi.txt,Resistant,11,train,573.80765,
Kp_ertapenem_R_CRKP-56_573_80758_rgi.txt,Resistant,11,train,573.80758,
Kp_ertapenem_R_CRKP-58_573_80761_rgi.txt,Resistant,11,train,573.80761,
Kp_ertapenem_R_CRKP-59_573_80757_rgi.txt,Resistant,11,train,573.80757,
Kp_ertapenem_R_CRKP-60_573_80759_rgi.txt,Resistant,11,train,573.80759,
Kp_ertapenem_R_CRKP-61_573_80756_rgi.txt,Resistant,11,train,573.80756,
Kp_ertapenem_R_CRKP-62_573_80754_rgi.txt,Resistant,11,train,573.80754,
Kp_ertapenem_R_CRKP-63_573_80755_rgi.txt,Resistant,11,train,573.80755,
Kp_ertapenem_R_CRKP-64_573_80753_rgi.txt,Resistant,11,train,573.80753,
Kp_ertapenem_R_CRKP-65_573_80752_rgi.txt,Resistant,11,train,573.80752,
Kp_ertapenem_R_CRKP-66_573_80751_rgi.txt,Resistant,11,train,573.80751,
Kp_ertapenem_R_CRKP-68_573_80747_rgi.txt,Resistant,11,train,573.80747,
Kp_ertapenem_R_CRKP-7_573_80770_rgi.txt,Resistant,11,train,573.8077,
Kp_ertapenem_R_CRKP-73_573_80748_rgi.txt,Resistant,11,train,573.80748,
Kp_ertapenem_R_CRKP-77_573_80743_rgi.txt,Resistant,11,train,573.80743,
Kp_ertapenem_R_CRKP-79_573_80745_rgi.txt,Resistant,11,train,573.80745,
Kp_ertapenem_R_CRKP-80_573_80741_rgi.txt,Resistant,11,train,573.80741,
Kp_ertapenem_R_CRKP-86_573_80742_rgi.txt,Resistant,11,train,573.80742,
Kp_ertapenem_R_CRKP-9_573_80769_rgi.txt,Resistant,147,validation,573.80769,
Kp_ertapenem_R_CRKP-94_573_80740_rgi.txt,Resistant,11,train,573.8074,
Kp_ertapenem_R_CRKP-97_573_80734_rgi.txt,Resistant,11,train,573.80734,
Kp_ertapenem_R_CRKP-99_573_80736_rgi.txt,Resistant,11,train,573.80736,
Kp_ertapenem_R_CRKP1_573_77922_rgi.txt,Resistant,11,train,573.77922,
Kp_ertapenem_R_CRKP2_573_77921_rgi.txt,Resistant,11,train,573.77921,
Kp_ertapenem_R_CRhvKp1645_573_81788_rgi.txt,Resistant,11,train,573.81788,
Kp_ertapenem_R_D14_573_78455_rgi.txt,Resistant,Unknown,validation,573.78455,
Kp_ertapenem_R_D18_573_78453_rgi.txt,Resistant,147,validation,573.78453,
Kp_ertapenem_R_D1H_573_77956_rgi.txt,Resistant,11,train,573.77956,
Kp_ertapenem_R_D1L_573_77960_rgi.txt,Resistant,11,train,573.7796,
Kp_ertapenem_R_D2H_573_77961_rgi.txt,Resistant,11,train,573.77961,
Kp_ertapenem_R_D2L_573_77976_rgi.txt,Resistant,11,train,573.77976,
Kp_ertapenem_R_D3H_573_77958_rgi.txt,Resistant,11,train,573.77958,
Kp_ertapenem_R_D3L_573_77957_rgi.txt,Resistant,11,train,573.77957,
Kp_ertapenem_R_D4H_573_77982_rgi.txt,Resistant,11,train,573.77982,
Kp_ertapenem_R_D4L_573_77954_rgi.txt,Resistant,11,train,573.77954,
Kp_ertapenem_R_D5H_573_77955_rgi.txt,Resistant,11,train,573.77955,
Kp_ertapenem_R_D5L_573_77968_rgi.txt,Resistant,11,train,573.77968,
Kp_ertapenem_R_E1H_573_77980_rgi.txt,Resistant,11,train,573.7798,
Kp_ertapenem_R_E1L_573_77983_rgi.txt,Resistant,11,train,573.77983,
Kp_ertapenem_R_E2H_573_77978_rgi.txt,Resistant,11,train,573.77978,
Kp_ertapenem_R_E2L_573_77984_rgi.txt,Resistant,11,train,573.77984,
Kp_ertapenem_R_E3H_573_77971_rgi.txt,Resistant,11,train,573.77971,
Kp_ertapenem_R_E3L_573_77966_rgi.txt,Resistant,11,train,573.77966,
Kp_ertapenem_R_E4H_573_77977_rgi.txt,Resistant,11,train,573.77977,
Kp_ertapenem_R_E4L_573_77975_rgi.txt,Resistant,11,train,573.77975,
Kp_ertapenem_R_E5H_573_77965_rgi.txt,Resistant,11,train,573.77965,
Kp_ertapenem_R_E5L_573_77979_rgi.txt,Resistant,11,train,573.77979,
Kp_ertapenem_R_EC-307121_573_77776_rgi.txt,Resistant,11,train,573.77776,
Kp_ertapenem_R_EC27_573_83489_rgi.txt,Resistant,716,train,573.83489,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_AT017.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_BE064.txt,Resistant,101,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_BE067.txt,Resistant,101,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_BE070.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_DE051.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_DE076.txt,Resistant,36,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_ES289.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_FR006.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR036.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR051.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR053.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR057.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR075.txt,Resistant,383,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR085.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR108.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR110.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR124.txt,Resistant,340,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR125.txt,Resistant,101,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR139.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR146.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_GR147.txt,Resistant,147,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IE024.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IL013.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IL041.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IL058.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IL062.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT009.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT015.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT017.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT020.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT026.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT028.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT030.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT036.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT053.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT055.txt,Resistant,107,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT064.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT083.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT084.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT085.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT088.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT092.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT110.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT116.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT120.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT136.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT142.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT144.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT152.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT160.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT172.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT180.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT194.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT196.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT201.txt,Resistant,101,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT222.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT226.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT248.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT254.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT262.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT264.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT278.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT288.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT290.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT292.txt,Resistant,258,train,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT294.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT300.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT308.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT318.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT322.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT330.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT333.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT336.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT343.txt,Resistant,512,validation,,
R__rgi_Klebsiella_pneumoniae_ertapenem_RESISTANT__Klebsiella_pneumoniae_R_ertapenem_Klebsiella_pneumoniae_strain_EuSCAPE_IT359.txt,Resistant,512,validation,,
